"year","company_name","company_type","industry_name","country_name","use_case_name","employee_size","uses_ai_bool","revenue_usd","ai_roi_percent","ai_maturity_score"
2020,SyntheticCorp_0627,Synthetic,Manufacturing,China,Supply Chain Optimization,SME,true,17647642.66,35.96,85
2020,SyntheticCorp_0628,Synthetic,Finance,UK,Robotics,Enterprise,true,3327451546.25,38.24,80
2020,SyntheticCorp_0629,Synthetic,Healthcare,Germany,Fraud Detection,SME,true,23281202.15,21.64,60
2020,SyntheticCorp_0630,Synthetic,Healthcare,UAE,Autonomous Driving,SME,true,15185285.8,32.65,42
2020,SyntheticCorp_0631,Synthetic,Healthcare,Germany,Recommendation Systems,SME,true,7678846.47,15.03,49
2020,SyntheticCorp_0632,Synthetic,Technology,Brazil,Robotics,Enterprise,true,19595190999.99,21.01,40
2020,SyntheticCorp_0633,Synthetic,Energy,China,Not adopted,SME,false,18547446.24,0.0,2
2020,SyntheticCorp_0634,Synthetic,Technology,Germany,AI Trading,SME,true,7507233.9,11.33,78
2020,SyntheticCorp_0635,Synthetic,Telecom,Canada,Not adopted,SME,false,13586511.06,0.0,30
2020,SyntheticCorp_0636,Synthetic,Technology,USA,Not adopted,Enterprise,false,45202557499.69,0.0,11
2020,SyntheticCorp_0637,Synthetic,Energy,Germany,Generative AI,SME,true,32294175.01,17.65,79
2020,SyntheticCorp_0638,Synthetic,Logistics,USA,Supply Chain Optimization,Enterprise,true,30005030046.07,18.16,52
2020,SyntheticCorp_0639,Synthetic,Technology,Canada,Customer Segmentation,SME,true,46108668.25,37.09,80
2020,SyntheticCorp_0640,Synthetic,Logistics,USA,Generative AI,SME,true,9256669.47,35.6,59
2020,SyntheticCorp_0641,Synthetic,Manufacturing,India,Fraud Detection,SME,true,33665835.47,32.16,47
2020,SyntheticCorp_0642,Synthetic,E-commerce,Canada,Recommendation Systems,SME,true,22807053.05,36.73,58
2020,SyntheticCorp_0643,Synthetic,Healthcare,Germany,Not adopted,SME,false,1630452.65,0.0,36
2020,SyntheticCorp_0644,Synthetic,E-commerce,Brazil,Supply Chain Optimization,Enterprise,true,28139525116.28,19.97,80
2020,SyntheticCorp_0645,Synthetic,Logistics,USA,Chatbots,Enterprise,true,16478535850.22,35.4,62
2020,SyntheticCorp_0646,Synthetic,Manufacturing,Canada,Recommendation Systems,Enterprise,true,34241608361.86,31.41,61
2020,SyntheticCorp_0647,Synthetic,Energy,Japan,Robotics,Enterprise,true,37581065687.84,22.7,41
2020,SyntheticCorp_0648,Synthetic,Telecom,China,Recommendation Systems,SME,true,41899518.51,16.02,47
2020,SyntheticCorp_0649,Synthetic,Retail,UK,Not adopted,Enterprise,false,22059821770.94,0.0,39
2020,SyntheticCorp_0650,Synthetic,Finance,Brazil,Not adopted,SME,false,49521644.74,0.0,6
2020,SyntheticCorp_0651,Synthetic,Retail,Japan,Demand Forecasting,SME,true,5408287.21,23.29,55
2020,SyntheticCorp_0652,Synthetic,Energy,UAE,Not adopted,SME,false,8266093.65,0.0,23
2020,SyntheticCorp_0653,Synthetic,Technology,China,Customer Segmentation,Enterprise,true,24582066131.07,26.28,79
2020,SyntheticCorp_0654,Synthetic,Telecom,India,Medical Imaging AI,SME,true,15380562.8,37.31,63
2020,SyntheticCorp_0655,Synthetic,Logistics,China,Not adopted,SME,false,47874926.07,0.0,40
2020,SyntheticCorp_0656,Synthetic,Finance,India,Recommendation Systems,SME,true,22915360.34,38.11,78
2020,SyntheticCorp_0657,Synthetic,E-commerce,China,Customer Segmentation,SME,true,24424715.46,31.02,64
2020,SyntheticCorp_0658,Synthetic,Technology,UK,Recommendation Systems,Enterprise,true,9291403744.98,32.81,68
2020,SyntheticCorp_0659,Synthetic,Finance,UAE,Not adopted,SME,false,35176136.2,0.0,6
2020,SyntheticCorp_0660,Synthetic,Technology,Canada,Recommendation Systems,SME,true,6108618.68,12.86,40
2020,SyntheticCorp_0661,Synthetic,Healthcare,Brazil,Not adopted,Enterprise,false,28362972394.79,0.0,8
2020,SyntheticCorp_0662,Synthetic,Energy,USA,Generative AI,SME,true,25902063.56,19.98,64
2020,SyntheticCorp_0663,Synthetic,Energy,Canada,Not adopted,Enterprise,false,30624176937.0,0.0,33
2020,SyntheticCorp_0664,Synthetic,Logistics,UAE,Robotics,Enterprise,true,4481960971.51,14.62,40
2020,SyntheticCorp_0665,Synthetic,Telecom,Brazil,Supply Chain Optimization,SME,true,34400689.06,32.75,56
2020,SyntheticCorp_0666,Synthetic,Technology,Japan,Not adopted,SME,false,37531301.77,0.0,35
2020,SyntheticCorp_0667,Synthetic,Technology,UAE,Chatbots,Enterprise,true,9489423105.27,24.43,69
2020,SyntheticCorp_0668,Synthetic,Finance,Canada,Recommendation Systems,Enterprise,true,13345685195.23,34.72,44
2020,SyntheticCorp_0669,Synthetic,Telecom,Japan,Generative AI,Enterprise,true,20011538925.03,18.73,47
2020,SyntheticCorp_0670,Synthetic,Manufacturing,Canada,Predictive Maintenance,SME,true,4463580.0,24.58,69
2020,SyntheticCorp_0671,Synthetic,Retail,Brazil,Supply Chain Optimization,SME,true,10138393.86,39.87,41
2020,SyntheticCorp_0672,Synthetic,Manufacturing,India,Generative AI,SME,true,2456017.91,16.17,74
2020,SyntheticCorp_0673,Synthetic,Technology,Germany,Robotics,Enterprise,true,29506228409.33,34.19,65
2020,SyntheticCorp_0674,Synthetic,Telecom,Germany,Not adopted,SME,false,15164281.49,0.0,14
2020,SyntheticCorp_0675,Synthetic,Manufacturing,UK,Fraud Detection,Enterprise,true,21157239415.41,12.88,46
2020,SyntheticCorp_0676,Synthetic,Finance,Japan,Autonomous Driving,Enterprise,true,18361472854.89,37.84,83
2020,SyntheticCorp_0677,Synthetic,Healthcare,Germany,Not adopted,SME,false,36973220.51,0.0,15
2020,SyntheticCorp_0678,Synthetic,Energy,Brazil,Fraud Detection,SME,true,42765890.37,39.36,57
2020,SyntheticCorp_0679,Synthetic,Healthcare,Germany,Not adopted,SME,false,32594355.32,0.0,38
2020,SyntheticCorp_0680,Synthetic,Technology,USA,Supply Chain Optimization,SME,true,26827034.49,25.73,63
2020,SyntheticCorp_0681,Synthetic,Retail,Japan,Not adopted,Enterprise,false,45963610469.5,0.0,39
2020,SyntheticCorp_0682,Synthetic,Healthcare,India,Not adopted,SME,false,40249453.64,0.0,26
2020,SyntheticCorp_0683,Synthetic,Logistics,Brazil,Demand Forecasting,Enterprise,true,40351947626.16,31.94,54
2020,SyntheticCorp_0684,Synthetic,Telecom,UAE,Demand Forecasting,SME,true,26667425.27,20.86,79
2020,SyntheticCorp_0685,Synthetic,Energy,Canada,AI Trading,SME,true,39203742.56,17.61,40
2020,SyntheticCorp_0686,Synthetic,Retail,Canada,Predictive Maintenance,SME,true,41286106.21,39.8,54
2020,SyntheticCorp_0687,Synthetic,Technology,Japan,Recommendation Systems,SME,true,25867130.6,10.51,84
2020,SyntheticCorp_0688,Synthetic,Healthcare,Germany,Chatbots,SME,true,21104322.85,23.52,72
2020,SyntheticCorp_0689,Synthetic,Logistics,UAE,Customer Segmentation,Enterprise,true,22569378793.31,11.94,48
2020,SyntheticCorp_0690,Synthetic,Manufacturing,UK,Recommendation Systems,SME,true,39659909.75,35.51,60
2020,SyntheticCorp_0691,Synthetic,Telecom,Japan,Not adopted,Enterprise,false,18149611722.08,0.0,14
2020,SyntheticCorp_0692,Synthetic,Manufacturing,UK,AI Trading,Enterprise,true,47089414156.47,37.24,48
2020,SyntheticCorp_0693,Synthetic,E-commerce,UAE,Generative AI,SME,true,33205756.63,26.4,63
2020,SyntheticCorp_0694,Synthetic,Technology,USA,Customer Segmentation,SME,true,25086767.69,13.42,40
2020,SyntheticCorp_0695,Synthetic,Manufacturing,India,Fraud Detection,SME,true,14030504.72,36.02,58
2020,SyntheticCorp_0696,Synthetic,Technology,Canada,Predictive Maintenance,Enterprise,true,14086200633.85,26.32,64
2020,SyntheticCorp_0697,Synthetic,Finance,USA,Not adopted,SME,false,45499492.87,0.0,23
2020,SyntheticCorp_0698,Synthetic,Telecom,China,Autonomous Driving,Enterprise,true,35278179642.35,25.25,41
2020,SyntheticCorp_0699,Synthetic,Healthcare,USA,Predictive Maintenance,Enterprise,true,43887579994.58,23.17,48
2020,SyntheticCorp_0700,Synthetic,Healthcare,India,Robotics,SME,true,15922789.91,38.13,80
2020,SyntheticCorp_0701,Synthetic,E-commerce,Japan,Robotics,SME,true,16169937.51,36.32,75
2020,SyntheticCorp_0702,Synthetic,Healthcare,Germany,Demand Forecasting,Enterprise,true,25364637250.97,24.13,70
2020,SyntheticCorp_0703,Synthetic,Finance,Japan,Not adopted,SME,false,14998542.69,0.0,35
2020,SyntheticCorp_0704,Synthetic,Retail,China,Not adopted,SME,false,27564351.16,0.0,25
2020,SyntheticCorp_0705,Synthetic,Finance,USA,Medical Imaging AI,SME,true,21360287.85,27.75,67
2020,SyntheticCorp_0706,Synthetic,Energy,Canada,Generative AI,SME,true,44404748.17,18.23,71
2020,SyntheticCorp_0707,Synthetic,Telecom,Brazil,Robotics,Enterprise,true,38030793925.18,29.93,84
2020,SyntheticCorp_0708,Synthetic,Energy,Germany,Generative AI,Enterprise,true,14651110423.2,11.85,41
2020,SyntheticCorp_0709,Synthetic,Finance,USA,Autonomous Driving,SME,true,5972958.41,10.69,62
2020,SyntheticCorp_0710,Synthetic,Healthcare,Canada,Chatbots,SME,true,25931937.26,25.24,62
2020,SyntheticCorp_0711,Synthetic,Retail,India,Demand Forecasting,Enterprise,true,16116610379.54,22.2,59
2020,SyntheticCorp_0712,Synthetic,E-commerce,Canada,AI Trading,SME,true,12826723.3,30.01,47
2020,SyntheticCorp_0713,Synthetic,Logistics,Brazil,Not adopted,SME,false,7574449.82,0.0,23
2020,SyntheticCorp_0714,Synthetic,Manufacturing,Japan,Robotics,Enterprise,true,39438353497.94,37.09,66
2020,SyntheticCorp_0715,Synthetic,Manufacturing,Brazil,Recommendation Systems,SME,true,16835777.09,36.1,76
2020,SyntheticCorp_0716,Synthetic,Logistics,Canada,Recommendation Systems,SME,true,49174014.77,20.37,65
2020,SyntheticCorp_0717,Synthetic,Manufacturing,UK,AI Trading,SME,true,5097923.44,32.02,51
2020,SyntheticCorp_0718,Synthetic,E-commerce,Brazil,Autonomous Driving,Enterprise,true,45361576922.88,16.67,49
2020,SyntheticCorp_0719,Synthetic,Finance,India,Autonomous Driving,Enterprise,true,12883605903.93,13.17,45
2020,SyntheticCorp_0720,Synthetic,Technology,UAE,Not adopted,SME,false,3492115.74,0.0,22
2020,SyntheticCorp_0721,Synthetic,E-commerce,China,Chatbots,Enterprise,true,10901931862.06,37.83,47
2020,SyntheticCorp_0722,Synthetic,Healthcare,Germany,Recommendation Systems,Enterprise,true,4930226113.7,39.54,41
2020,SyntheticCorp_0723,Synthetic,Retail,India,Chatbots,SME,true,22223696.59,22.88,80
2020,SyntheticCorp_0724,Synthetic,E-commerce,Germany,Not adopted,Enterprise,false,42469509883.35,0.0,24
2020,SyntheticCorp_0725,Synthetic,Manufacturing,USA,Not adopted,Enterprise,false,3256479169.87,0.0,21
2020,SyntheticCorp_0726,Synthetic,Healthcare,Germany,Not adopted,SME,false,41401673.72,0.0,0
2020,SyntheticCorp_0727,Synthetic,Retail,UK,AI Trading,SME,true,24721610.25,24.99,72
2020,SyntheticCorp_0728,Synthetic,Finance,Brazil,Customer Segmentation,SME,true,4179024.55,10.55,81
2020,SyntheticCorp_0729,Synthetic,Finance,Canada,Robotics,SME,true,10060704.7,35.6,83
2020,SyntheticCorp_0730,Synthetic,E-commerce,UK,Chatbots,SME,true,30930762.29,20.22,49
2020,SyntheticCorp_0731,Synthetic,Healthcare,Canada,Chatbots,Enterprise,true,957272317.08,31.56,41
2020,SyntheticCorp_0732,Synthetic,Healthcare,Germany,Fraud Detection,SME,true,18163095.31,28.7,47
2020,SyntheticCorp_0733,Synthetic,Manufacturing,Germany,Predictive Maintenance,Enterprise,true,16898955471.18,27.49,74
2020,SyntheticCorp_0734,Synthetic,Healthcare,UK,Recommendation Systems,Enterprise,true,45884859119.08,12.69,66
2020,SyntheticCorp_0735,Synthetic,Technology,UAE,Fraud Detection,SME,true,25330916.38,32.18,50
2020,SyntheticCorp_0736,Synthetic,E-commerce,Germany,Chatbots,SME,true,39442196.73,15.13,73
2020,SyntheticCorp_0737,Synthetic,Telecom,Japan,AI Trading,SME,true,24315251.08,29.3,51
2020,SyntheticCorp_0738,Synthetic,Retail,Brazil,Fraud Detection,SME,true,46510868.62,28.99,72
2020,SyntheticCorp_0739,Synthetic,Retail,Japan,Chatbots,Enterprise,true,22750876301.63,13.61,43
2020,SyntheticCorp_0740,Synthetic,Technology,Canada,Generative AI,Enterprise,true,43593556975.84,23.36,67
2020,SyntheticCorp_0741,Synthetic,E-commerce,UAE,Not adopted,Enterprise,false,21553147275.14,0.0,25
2020,SyntheticCorp_0742,Synthetic,Finance,Japan,Recommendation Systems,Enterprise,true,26680586386.72,28.57,81
2020,SyntheticCorp_0743,Synthetic,Retail,USA,Recommendation Systems,SME,true,16856274.06,24.58,58
2020,SyntheticCorp_0744,Synthetic,Telecom,USA,Medical Imaging AI,Enterprise,true,39663323084.84,21.21,58
2020,SyntheticCorp_0745,Synthetic,Logistics,India,Recommendation Systems,Enterprise,true,42602314855.26,30.2,43
2020,SyntheticCorp_0746,Synthetic,Energy,UK,AI Trading,SME,true,24659272.02,26.77,49
2020,SyntheticCorp_0747,Synthetic,Retail,Germany,Not adopted,Enterprise,false,42775298335.14,0.0,34
2020,SyntheticCorp_0748,Synthetic,Manufacturing,Germany,Recommendation Systems,Enterprise,true,38623364922.33,20.81,69
2020,SyntheticCorp_0749,Synthetic,Retail,China,Medical Imaging AI,SME,true,44813485.54,31.9,55
2020,SyntheticCorp_0750,Synthetic,Logistics,UAE,Autonomous Driving,SME,true,36948986.66,13.12,69
2020,SyntheticCorp_0751,Synthetic,Technology,UK,Chatbots,Enterprise,true,12758493496.79,37.17,48
2020,SyntheticCorp_0752,Synthetic,E-commerce,Germany,Recommendation Systems,SME,true,30281388.95,11.67,56
2020,SyntheticCorp_0753,Synthetic,Energy,UAE,Fraud Detection,Enterprise,true,18926787513.02,31.6,84
2020,SyntheticCorp_0754,Synthetic,Healthcare,Canada,Not adopted,SME,false,25935354.22,0.0,23
2020,SyntheticCorp_0755,Synthetic,Retail,Germany,Recommendation Systems,Enterprise,true,22889580629.13,16.62,75
2020,SyntheticCorp_0756,Synthetic,Technology,Canada,Demand Forecasting,SME,true,36014790.52,26.32,51
2020,SyntheticCorp_0757,Synthetic,Technology,UK,Recommendation Systems,Enterprise,true,15042952122.52,31.02,63
2020,SyntheticCorp_0758,Synthetic,Healthcare,China,Fraud Detection,SME,true,3489733.29,37.42,47
2020,SyntheticCorp_0759,Synthetic,Logistics,Germany,Generative AI,SME,true,18440498.23,24.65,44
2020,SyntheticCorp_0760,Synthetic,Healthcare,China,Not adopted,SME,false,35192056.08,0.0,0
2020,SyntheticCorp_0761,Synthetic,Finance,Brazil,Robotics,SME,true,6604293.32,20.39,54
2020,SyntheticCorp_0762,Synthetic,Retail,Germany,Autonomous Driving,Enterprise,true,19953361743.09,23.84,56
2020,SyntheticCorp_0763,Synthetic,Finance,Brazil,Robotics,SME,true,37085964.47,36.54,84
2020,SyntheticCorp_0764,Synthetic,Healthcare,Japan,Demand Forecasting,SME,true,35362413.68,21.97,83
2020,SyntheticCorp_0765,Synthetic,Telecom,Canada,Not adopted,SME,false,38117287.45,0.0,11
2020,SyntheticCorp_0766,Synthetic,Technology,UAE,Recommendation Systems,SME,true,13907314.11,19.14,82
2020,SyntheticCorp_0767,Synthetic,Finance,Japan,Robotics,Enterprise,true,48919559277.25,38.36,71
2020,SyntheticCorp_0768,Synthetic,Energy,Brazil,Demand Forecasting,Enterprise,true,33745456122.52,28.41,56
2020,SyntheticCorp_0769,Synthetic,E-commerce,Germany,Recommendation Systems,SME,true,40783593.67,12.07,51
2020,SyntheticCorp_0770,Synthetic,Technology,Japan,Recommendation Systems,Enterprise,true,9603569116.44,27.79,81
2020,SyntheticCorp_0771,Synthetic,Telecom,Japan,Demand Forecasting,Enterprise,true,12019420499.59,27.02,62
2020,SyntheticCorp_0772,Synthetic,Energy,China,Not adopted,Enterprise,false,4369850136.87,0.0,4
2020,SyntheticCorp_0773,Synthetic,Technology,Japan,AI Trading,SME,true,43116905.67,37.16,52
2020,SyntheticCorp_0774,Synthetic,E-commerce,USA,Recommendation Systems,SME,true,36163595.39,30.5,67
2020,SyntheticCorp_0775,Synthetic,Healthcare,Canada,Customer Segmentation,SME,true,7031723.31,20.21,47
2020,SyntheticCorp_0776,Synthetic,Logistics,UK,Autonomous Driving,SME,true,4812163.88,34.21,84
2020,SyntheticCorp_0777,Synthetic,Logistics,China,Medical Imaging AI,Enterprise,true,48122361937.27,29.41,72
2020,SyntheticCorp_0778,Synthetic,E-commerce,UK,Predictive Maintenance,Enterprise,true,19371426376.82,11.05,63
2020,SyntheticCorp_0779,Synthetic,E-commerce,Brazil,Generative AI,SME,true,1357869.81,10.22,50
2020,SyntheticCorp_0780,Synthetic,Energy,Brazil,Not adopted,Enterprise,false,35878155662.61,0.0,24
2020,SyntheticCorp_0781,Synthetic,Finance,Germany,Not adopted,SME,false,21331638.83,0.0,23
2020,SyntheticCorp_0782,Synthetic,Manufacturing,Japan,Demand Forecasting,SME,true,28273576.34,37.93,48
2020,SyntheticCorp_0783,Synthetic,E-commerce,Japan,AI Trading,SME,true,23172081.55,14.31,48
2020,SyntheticCorp_0784,Synthetic,Finance,UK,Not adopted,SME,false,9239853.52,0.0,21
2020,SyntheticCorp_0785,Synthetic,Manufacturing,Canada,Chatbots,Enterprise,true,47431833592.57,21.37,46
2020,SyntheticCorp_0786,Synthetic,Technology,Germany,Not adopted,Enterprise,false,12042767873.16,0.0,17
2020,SyntheticCorp_0787,Synthetic,Telecom,China,Demand Forecasting,Enterprise,true,968354381.86,26.56,68
2020,SyntheticCorp_0788,Synthetic,Retail,Brazil,Chatbots,SME,true,25211190.5,39.53,53
2020,SyntheticCorp_0789,Synthetic,Healthcare,Canada,Fraud Detection,SME,true,31304203.46,24.04,80
2020,SyntheticCorp_0790,Synthetic,Telecom,China,AI Trading,SME,true,46487126.96,38.63,45
2020,SyntheticCorp_0791,Synthetic,Telecom,UK,Recommendation Systems,Enterprise,true,23645635114.32,30.05,74
2020,SyntheticCorp_0792,Synthetic,Energy,Brazil,Generative AI,SME,true,35941917.87,26.25,85
2020,SyntheticCorp_0793,Synthetic,Healthcare,Japan,Not adopted,Enterprise,false,44471945854.33,0.0,39
2020,SyntheticCorp_0794,Synthetic,E-commerce,India,Robotics,SME,true,39556051.59,18.95,72
2020,SyntheticCorp_0795,Synthetic,Technology,Canada,Not adopted,Enterprise,false,21543525201.87,0.0,4
2020,SyntheticCorp_0796,Synthetic,Telecom,Brazil,Recommendation Systems,SME,true,42967763.51,16.98,82
2020,SyntheticCorp_0797,Synthetic,Logistics,Japan,Predictive Maintenance,Enterprise,true,49871844304.38,29.91,62
2020,SyntheticCorp_0798,Synthetic,Healthcare,India,Autonomous Driving,SME,true,41329961.21,37.93,62
2020,SyntheticCorp_0799,Synthetic,Healthcare,China,Demand Forecasting,Enterprise,true,14116674343.64,30.11,76
2020,SyntheticCorp_0800,Synthetic,E-commerce,Japan,Autonomous Driving,SME,true,17706634.73,11.14,62
2020,SyntheticCorp_0801,Synthetic,Retail,Canada,Not adopted,SME,false,26299121.72,0.0,1
2020,SyntheticCorp_0802,Synthetic,Logistics,Brazil,Chatbots,Enterprise,true,44775648061.96,34.52,63
2020,SyntheticCorp_0803,Synthetic,Telecom,Japan,Chatbots,SME,true,21078075.17,15.1,50
2020,SyntheticCorp_0804,Synthetic,Technology,Brazil,Predictive Maintenance,Enterprise,true,11699382274.26,33.39,62
2020,SyntheticCorp_0805,Synthetic,Energy,UAE,Fraud Detection,SME,true,1465610.45,20.8,50
2020,SyntheticCorp_0806,Synthetic,Logistics,Brazil,Not adopted,SME,false,9954958.99,0.0,16
2020,SyntheticCorp_0807,Synthetic,Energy,Brazil,AI Trading,Enterprise,true,3786373855.56,16.23,47
2020,SyntheticCorp_0808,Synthetic,Finance,Japan,Supply Chain Optimization,SME,true,42410028.33,16.11,83
2020,SyntheticCorp_0809,Synthetic,Energy,USA,Recommendation Systems,SME,true,12763309.98,22.49,49
2020,SyntheticCorp_0810,Synthetic,Telecom,Canada,Autonomous Driving,SME,true,17536817.92,30.08,69
2020,SyntheticCorp_0811,Synthetic,E-commerce,Brazil,Not adopted,SME,false,30072374.46,0.0,11
2020,SyntheticCorp_0812,Synthetic,Finance,USA,Generative AI,SME,true,14851030.48,32.82,42
2020,SyntheticCorp_0813,Synthetic,Telecom,USA,Demand Forecasting,Enterprise,true,15611651078.56,31.09,53
2020,SyntheticCorp_0814,Synthetic,Logistics,India,Not adopted,SME,false,15615036.31,0.0,8
2020,SyntheticCorp_0815,Synthetic,Retail,UK,Supply Chain Optimization,Enterprise,true,19665037272.67,33.63,68
2020,SyntheticCorp_0816,Synthetic,Retail,UAE,Recommendation Systems,Enterprise,true,43698743487.52,33.09,81
2020,SyntheticCorp_0817,Synthetic,Healthcare,UK,Chatbots,Enterprise,true,14571084976.16,35.71,58
2020,SyntheticCorp_0818,Synthetic,Retail,Brazil,Generative AI,Enterprise,true,20485578701.53,17.12,44
2020,SyntheticCorp_0819,Synthetic,Manufacturing,Germany,Robotics,Enterprise,true,21210049689.75,37.95,52
2020,SyntheticCorp_0820,Synthetic,E-commerce,UK,Not adopted,Enterprise,false,23220853544.6,0.0,4
2020,SyntheticCorp_0821,Synthetic,Finance,UK,Supply Chain Optimization,Enterprise,true,49708804125.08,13.34,67
2020,SyntheticCorp_0822,Synthetic,Telecom,Brazil,Not adopted,Enterprise,false,21521960989.66,0.0,13
2020,SyntheticCorp_0823,Synthetic,Logistics,Canada,Autonomous Driving,SME,true,8897735.4,34.38,64
2020,SyntheticCorp_0824,Synthetic,Healthcare,China,Robotics,Enterprise,true,39326741029.89,18.51,48
2020,SyntheticCorp_0825,Synthetic,Logistics,Brazil,Predictive Maintenance,Enterprise,true,22879192833.71,13.88,48
2020,SyntheticCorp_0826,Synthetic,Telecom,China,Supply Chain Optimization,Enterprise,true,30651718278.16,13.06,58
2020,SyntheticCorp_0827,Synthetic,E-commerce,China,Not adopted,Enterprise,false,34961783089.48,0.0,12
2020,SyntheticCorp_0828,Synthetic,Manufacturing,Brazil,Demand Forecasting,SME,true,7686952.38,36.98,72
2020,SyntheticCorp_0829,Synthetic,Retail,Germany,Not adopted,SME,false,22536842.09,0.0,24
2020,SyntheticCorp_0830,Synthetic,Retail,Germany,Fraud Detection,Enterprise,true,15261152679.95,25.51,71
2020,SyntheticCorp_0831,Synthetic,Retail,UK,AI Trading,SME,true,42741537.49,26.62,46
2020,SyntheticCorp_0832,Synthetic,Energy,UAE,Customer Segmentation,Enterprise,true,42179777277.36,39.27,71
2020,SyntheticCorp_0833,Synthetic,Retail,Germany,Demand Forecasting,Enterprise,true,33628012323.49,34.31,64
2020,SyntheticCorp_0834,Synthetic,Finance,Germany,Chatbots,SME,true,31665139.71,34.44,63
2020,SyntheticCorp_0835,Synthetic,E-commerce,India,Robotics,Enterprise,true,19618280342.35,34.2,49
2020,SyntheticCorp_0836,Synthetic,Finance,UK,Demand Forecasting,SME,true,28064533.36,30.67,80
2020,SyntheticCorp_0837,Synthetic,Logistics,Japan,Not adopted,Enterprise,false,47077569338.0,0.0,6
2020,SyntheticCorp_0838,Synthetic,Healthcare,Canada,Robotics,SME,true,32044550.93,27.22,76
2020,SyntheticCorp_0839,Synthetic,E-commerce,Canada,Medical Imaging AI,Enterprise,true,17322151241.69,28.95,60
2020,SyntheticCorp_0840,Synthetic,Healthcare,India,Fraud Detection,Enterprise,true,5032928802.11,22.22,73
2020,SyntheticCorp_0841,Synthetic,Manufacturing,UK,Autonomous Driving,SME,true,31446887.32,15.06,77
2020,SyntheticCorp_0842,Synthetic,Healthcare,UK,Predictive Maintenance,SME,true,24958989.36,17.24,78
2020,SyntheticCorp_0843,Synthetic,Logistics,China,Chatbots,Enterprise,true,29402566132.0,38.92,58
2020,SyntheticCorp_0844,Synthetic,Healthcare,UK,Autonomous Driving,Enterprise,true,34186591862.72,36.11,40
2020,SyntheticCorp_0845,Synthetic,E-commerce,China,Recommendation Systems,SME,true,31173158.08,14.96,71
2020,SyntheticCorp_0846,Synthetic,Finance,UK,Demand Forecasting,Enterprise,true,4805225582.1,18.0,54
2020,SyntheticCorp_0847,Synthetic,Technology,Canada,Robotics,SME,true,34395979.49,27.54,84
2020,SyntheticCorp_0848,Synthetic,Technology,China,Not adopted,SME,false,41820853.13,0.0,19
2020,SyntheticCorp_0849,Synthetic,Logistics,UAE,Predictive Maintenance,Enterprise,true,46028311641.99,37.52,51
2020,SyntheticCorp_0850,Synthetic,Manufacturing,Canada,Customer Segmentation,Enterprise,true,39962794319.89,33.0,74
2020,SyntheticCorp_0851,Synthetic,E-commerce,Brazil,Medical Imaging AI,SME,true,20981535.26,16.71,76
2020,SyntheticCorp_0852,Synthetic,Technology,USA,Demand Forecasting,Enterprise,true,16416515839.0,18.95,74
2020,SyntheticCorp_0853,Synthetic,E-commerce,India,Not adopted,Enterprise,false,5021412923.0,0.0,33
2020,SyntheticCorp_0854,Synthetic,Manufacturing,Canada,Not adopted,SME,false,12227319.53,0.0,10
2020,SyntheticCorp_0855,Synthetic,Logistics,Germany,Supply Chain Optimization,SME,true,9923820.44,32.89,79
2020,SyntheticCorp_0856,Synthetic,Technology,UAE,Supply Chain Optimization,Enterprise,true,47870206494.35,19.24,62
2020,SyntheticCorp_0857,Synthetic,Energy,Brazil,Autonomous Driving,Enterprise,true,5793318681.45,38.08,48
2020,SyntheticCorp_0858,Synthetic,Healthcare,USA,Robotics,SME,true,38380804.35,38.38,66
2020,SyntheticCorp_0859,Synthetic,Retail,China,Supply Chain Optimization,Enterprise,true,42971976117.57,11.55,70
2020,SyntheticCorp_0860,Synthetic,Telecom,China,Chatbots,SME,true,40352392.05,32.16,72
2020,SyntheticCorp_0861,Synthetic,Manufacturing,China,Demand Forecasting,Enterprise,true,19436402533.2,17.7,56
2020,SyntheticCorp_0862,Synthetic,Energy,India,Not adopted,SME,false,6856133.02,0.0,12
2020,SyntheticCorp_0863,Synthetic,Retail,Brazil,Customer Segmentation,SME,true,3342380.01,35.58,82
2020,SyntheticCorp_0864,Synthetic,Telecom,Canada,Demand Forecasting,SME,true,18594483.29,26.3,57
2020,SyntheticCorp_0865,Synthetic,Retail,UAE,Robotics,Enterprise,true,23886100844.8,24.87,67
2020,SyntheticCorp_0866,Synthetic,Healthcare,UAE,AI Trading,Enterprise,true,38921339415.82,11.95,80
2020,SyntheticCorp_0867,Synthetic,Technology,China,Recommendation Systems,Enterprise,true,16712492683.22,15.68,70
2020,SyntheticCorp_0868,Synthetic,Technology,Brazil,AI Trading,Enterprise,true,38799990303.28,10.76,75
2020,SyntheticCorp_0869,Synthetic,E-commerce,UAE,Not adopted,Enterprise,false,5697698347.3,0.0,25
2020,SyntheticCorp_0870,Synthetic,Technology,Germany,Robotics,SME,true,46355692.58,15.63,85
2020,SyntheticCorp_0871,Synthetic,Retail,China,Predictive Maintenance,SME,true,42185153.71,22.03,51
2020,SyntheticCorp_0872,Synthetic,Energy,Brazil,Robotics,Enterprise,true,6277277243.44,26.54,70
2020,SyntheticCorp_0873,Synthetic,Telecom,USA,Not adopted,Enterprise,false,37115106780.99,0.0,25
2020,SyntheticCorp_0874,Synthetic,Healthcare,India,Supply Chain Optimization,SME,true,45124596.14,22.56,79
2020,SyntheticCorp_0875,Synthetic,Manufacturing,China,Chatbots,Enterprise,true,15912887164.78,25.16,67
